,losses,accuracy
0,1.602392315864563,0.15625
1,9.602134704589844,0.21875
2,5.017001628875732,0.21875
3,2.6953318119049072,0.25
4,1.8783037662506104,0.21875
5,1.724033236503601,0.21875
6,1.5443084239959717,0.28125
7,1.5860692262649536,0.15625
8,1.5339064598083496,0.3125
9,1.5403451919555664,0.28125
10,1.5494563579559326,0.25
11,1.5169198513031006,0.375
12,1.7268348932266235,0.15625
13,1.4331767559051514,0.34375
14,1.5555951595306396,0.3125
15,1.4281609058380127,0.40625
16,1.3992526531219482,0.4375
17,1.4972212314605713,0.34375
18,1.541903018951416,0.34375
19,1.4817280769348145,0.3125
20,1.4914302825927734,0.375
21,1.3408477306365967,0.46875
22,1.1367864608764648,0.59375
23,1.2742738723754883,0.4375
24,1.607985258102417,0.28125
25,1.663899540901184,0.28125
26,1.1138889789581299,0.46875
27,1.3268070220947266,0.40625
28,1.2075495719909668,0.46875
29,1.217773199081421,0.46875
30,1.396362543106079,0.375
31,1.4127833843231201,0.4375
32,1.3368034362792969,0.46875
33,1.277282953262329,0.40625
34,1.8270304203033447,0.46875
35,1.2299809455871582,0.5
36,1.2394492626190186,0.4375
37,1.374621033668518,0.40625
38,1.215502381324768,0.46875
39,0.9623295068740845,0.5625
40,1.2160449028015137,0.53125
41,1.2171686887741089,0.5
42,0.9458926320075989,0.71875
43,1.2400593757629395,0.34375
44,1.1094543933868408,0.625
45,0.9050163626670837,0.65625
46,1.0751945972442627,0.4375
47,1.1797081232070923,0.53125
48,1.3700835704803467,0.4375
49,1.286147117614746,0.4375
50,1.1313230991363525,0.4375
51,1.2409124374389648,0.5
52,1.2057026624679565,0.46875
53,1.5211551189422607,0.34375
54,1.2937545776367188,0.46875
55,1.1101584434509277,0.375
56,1.4023183584213257,0.3125
57,1.015596866607666,0.71875
58,1.3021831512451172,0.34375
59,0.9417921304702759,0.71875
60,1.144667387008667,0.59375
61,1.1225111484527588,0.5625
62,1.4240609407424927,0.53125
63,1.1532301902770996,0.53125
64,1.1114931106567383,0.46875
65,1.1499552726745605,0.46875
66,1.1090965270996094,0.5625
67,1.1019539833068848,0.4375
68,1.076599359512329,0.53125
69,1.1187784671783447,0.46875
70,0.9849542379379272,0.5625
71,1.3521732091903687,0.625
72,1.581392526626587,0.1428571492433548
73,1.1242302656173706,0.625
74,1.142478346824646,0.46875
75,0.8773890733718872,0.625
76,1.1766161918640137,0.5
77,0.9423565864562988,0.625
78,1.1186267137527466,0.46875
79,1.0190792083740234,0.59375
80,0.9543873071670532,0.59375
81,1.3589633703231812,0.40625
82,1.1102317571640015,0.53125
83,1.149707555770874,0.53125
84,1.6264044046401978,0.34375
85,1.2855513095855713,0.4375
86,1.3244287967681885,0.34375
87,1.1795357465744019,0.65625
88,1.084020972251892,0.53125
89,1.0549428462982178,0.59375
90,0.9993760585784912,0.6875
91,1.2362332344055176,0.40625
92,1.2803246974945068,0.46875
93,1.1156773567199707,0.5
94,1.2510993480682373,0.40625
95,1.1673460006713867,0.53125
96,1.0722143650054932,0.53125
97,1.2259910106658936,0.5
98,1.4135816097259521,0.40625
99,1.3008816242218018,0.375
100,1.1340277194976807,0.5625
101,1.2933857440948486,0.4375
102,1.1670663356781006,0.4375
103,1.028105616569519,0.53125
104,1.0717706680297852,0.59375
105,0.877494215965271,0.65625
106,0.9808244109153748,0.65625
107,1.0146722793579102,0.5
108,1.0303064584732056,0.59375
