,losses,accuracy
0,0.159754678606987,0.25
1,0.1599094271659851,0.25
2,0.1612243503332138,0.2083333283662796
3,0.1603124737739563,0.203125
4,0.15883198380470276,0.20624999701976776
5,0.15781855583190918,0.2291666716337204
6,0.16032105684280396,0.2142857164144516
7,0.15888556838035583,0.2265625
8,0.15967050194740295,0.21875
9,0.15773245692253113,0.22187499701976776
10,0.16063785552978516,0.21590909361839294
11,0.1568067967891693,0.2265625
12,0.15735983848571777,0.23076923191547394
13,0.15671542286872864,0.2366071492433548
14,0.15467876195907593,0.23749999701976776
15,0.15308155119419098,0.236328125
16,0.15486794710159302,0.23713235557079315
17,0.15877938270568848,0.2395833283662796
18,0.15395501255989075,0.24177631735801697
19,0.1433102935552597,0.24843749403953552
20,0.15526355803012848,0.25
21,0.15571385622024536,0.25
22,0.15499284863471985,0.24728260934352875
23,0.1658463180065155,0.2447916716337204
24,0.16212792694568634,0.24250000715255737
25,0.1499575972557068,0.2475961595773697
26,0.167674720287323,0.24189814925193787
27,0.14528611302375793,0.2444196492433548
28,0.15185150504112244,0.24245689809322357
29,0.15977394580841064,0.24166665971279144
30,0.15571224689483643,0.2479838728904724
31,0.14664337038993835,0.25
32,0.1600804328918457,0.24810606241226196
33,0.15254804491996765,0.25275734066963196
34,0.15690408647060394,0.2517857253551483
35,0.15571624040603638,0.25
36,0.15083050727844238,0.25
37,0.15480783581733704,0.25
38,0.15565285086631775,0.24919871985912323
39,0.15183815360069275,0.2515625059604645
40,0.15632475912570953,0.2515243887901306
41,0.16459456086158752,0.2492559552192688
42,0.16377314925193787,0.24709302186965942
43,0.15728610754013062,0.24644885957241058
44,0.15944552421569824,0.24583333730697632
45,0.15198269486427307,0.24660326540470123
46,0.15767139196395874,0.24734042584896088
47,0.1580473780632019,0.2493489533662796
48,0.15027788281440735,0.25
49,0.1534065306186676,0.25062501430511475
50,0.15379253029823303,0.25183823704719543
51,0.15766823291778564,0.2524038553237915
52,0.15249261260032654,0.2570754587650299
53,0.15498994290828705,0.25925925374031067
54,0.15650062263011932,0.25852271914482117
55,0.15410742163658142,0.2594866156578064
56,0.15716710686683655,0.2604166567325592
57,0.1448010504245758,0.26131466031074524
58,0.1562899947166443,0.2611228823661804
59,0.15613055229187012,0.2619791626930237
60,0.16151680052280426,0.26229506731033325
61,0.14269620180130005,0.265625
62,0.15448211133480072,0.2653769850730896
63,0.1641739457845688,0.265625
64,0.15412643551826477,0.26778846979141235
65,0.1482083946466446,0.2708333432674408
66,0.15876665711402893,0.270988792181015
67,0.16082660853862762,0.26976102590560913
68,0.1528746783733368,0.2712862193584442
69,0.15829113125801086,0.27142858505249023
70,0.1476837545633316,0.27288731932640076
71,0.14658714830875397,0.27419355511665344
72,0.1526983678340912,0.2738606929779053
73,0.15620358288288116,0.27396097779273987
74,0.14161895215511322,0.27656903862953186
75,0.15643291175365448,0.2774566411972046
76,0.15040816366672516,0.2787286043167114
77,0.15753832459449768,0.27956557273864746
78,0.14646577835083008,0.2803812623023987
79,0.1585506945848465,0.2807843089103699
80,0.14648336172103882,0.2819519639015198
81,0.15043973922729492,0.2834736108779907
82,0.1399042308330536,0.28533634543418884
83,0.15451714396476746,0.28454071283340454
84,0.14514347910881042,0.28597787022590637
85,0.14691200852394104,0.2877461612224579
86,0.15395638346672058,0.28839221596717834
87,0.16214099526405334,0.2883107662200928
88,0.14750400185585022,0.2889358699321747
89,0.16199399530887604,0.28954702615737915
90,0.1488456428050995,0.29014474153518677
91,0.16006901860237122,0.29004770517349243
92,0.14145731925964355,0.29163858294487
93,0.1582966446876526,0.2915276885032654
94,0.15429788827896118,0.29174917936325073
95,0.15034383535385132,0.2919660210609436
96,0.14767780900001526,0.2931480407714844
97,0.15592893958091736,0.2936660349369049
98,0.15406399965286255,0.29449018836021423
99,0.1612396240234375,0.29341691732406616
100,0.14927507936954498,0.29391682147979736
101,0.14864590764045715,0.29502150416374207
102,0.14565381407737732,0.296409010887146
103,0.14160388708114624,0.2977697551250458
104,0.1591678261756897,0.2973134219646454
105,0.1573985517024994,0.29893553256988525
106,0.15462933480739594,0.2984768748283386
107,0.13837535679340363,0.3003482222557068
108,0.15494799613952637,0.3004600405693054
109,0.1513204425573349,0.3005698025226593
110,0.14364567399024963,0.30180689692497253
111,0.1514832079410553,0.30246222019195557
112,0.1455451101064682,0.3019966781139374
113,0.15571314096450806,0.30208906531333923
114,0.15135334432125092,0.28125
115,0.16000151634216309,0.296875
116,0.14893993735313416,0.3125
117,0.14272521436214447,0.3203125
118,0.15001195669174194,0.33125001192092896
119,0.14884401857852936,0.3229166567325592
120,0.14999711513519287,0.3392857015132904
121,0.14080482721328735,0.34375
122,0.14307789504528046,0.3506944477558136
123,0.15697301924228668,0.3343749940395355
124,0.15276353061199188,0.3295454680919647
125,0.1463531255722046,0.3411458432674408
126,0.14940237998962402,0.3389423191547394
127,0.152254119515419,0.3392857015132904
128,0.15121914446353912,0.3395833373069763
129,0.15140101313591003,0.345703125
130,0.14632193744182587,0.35110294818878174
131,0.16930392384529114,0.3454861044883728
132,0.1536518633365631,0.34046053886413574
133,0.15062516927719116,0.33906251192092896
134,0.16046550869941711,0.3333333432674408
135,0.16056819260120392,0.3338068127632141
136,0.15372860431671143,0.33695653080940247
137,0.14646655321121216,0.3411458432674408
138,0.15555691719055176,0.3425000011920929
139,0.1524823009967804,0.34495192766189575
140,0.14482846856117249,0.34953704476356506
141,0.15497809648513794,0.3470982015132904
142,0.14356458187103271,0.3523706793785095
143,0.1541629135608673,0.34687501192092896
144,0.15465542674064636,0.3417338728904724
145,0.15214338898658752,0.3408203125
146,0.14486382901668549,0.34659090638160706
147,0.16046279668807983,0.34558823704719543
148,0.14486373960971832,0.3464285731315613
149,0.15259358286857605,0.3446180522441864
150,0.15314818918704987,0.34628379344940186
151,0.14015702903270721,0.3503289520740509
152,0.15406563878059387,0.3485576808452606
153,0.15240532159805298,0.3499999940395355
154,0.1494779735803604,0.34984755516052246
155,0.15150369703769684,0.3489583432674408
156,0.14430339634418488,0.3502906858921051
157,0.14414849877357483,0.3515625
158,0.15084072947502136,0.3506944477558136
159,0.13802996277809143,0.3539402186870575
160,0.1571425199508667,0.355053186416626
161,0.1659252792596817,0.3528645932674408
162,0.15341153740882874,0.34948980808258057
163,0.14942264556884766,0.3512499928474426
164,0.15020163357257843,0.35049018263816833
165,0.1603696197271347,0.34795671701431274
166,0.15052127838134766,0.34728774428367615
167,0.161722794175148,0.34664350748062134
168,0.15289455652236938,0.34545454382896423
169,0.15569248795509338,0.3454241156578064
170,0.15223386883735657,0.3448464870452881
171,0.15355366468429565,0.34321120381355286
172,0.1525728702545166,0.34375
173,0.1496485471725464,0.34583333134651184
174,0.14506441354751587,0.3463114798069
175,0.14528340101242065,0.3472782373428345
176,0.15370360016822815,0.3477182686328888
177,0.1575782150030136,0.3466796875
178,0.14431613683700562,0.3485576808452606
179,0.153509259223938,0.3475378751754761
180,0.13484497368335724,0.350279837846756
181,0.14364567399024963,0.3501838147640228
182,0.15362206101417542,0.3500905930995941
183,0.15454652905464172,0.34910714626312256
184,0.14520403742790222,0.34859153628349304
185,0.150325208902359,0.3489583432674408
186,0.14130672812461853,0.3495270907878876
187,0.14581254124641418,0.34987276792526245
188,0.14790970087051392,0.35271966457366943
189,0.1492404192686081,0.3530140519142151
190,0.16093555092811584,0.35207822918891907
191,0.14735610783100128,0.3531777858734131
192,0.1486039161682129,0.353455126285553
193,0.14383620023727417,0.3525490164756775
194,0.15182431042194366,0.352827250957489
195,0.15030641853809357,0.3542463779449463
196,0.15753445029258728,0.3541194200515747
197,0.14190316200256348,0.35548916459083557
198,0.14371860027313232,0.35645756125450134
199,0.14604422450065613,0.3570386469364166
200,0.1467886120080948,0.355803906917572
201,0.16039130091667175,0.35424092411994934
202,0.12970706820487976,0.35729387402534485
203,0.15210574865341187,0.3571428656578064
204,0.15787863731384277,0.35768434405326843
205,0.14459502696990967,0.35787320137023926
206,0.14838874340057373,0.35839515924453735
207,0.15893171727657318,0.3582388162612915
