,losses,accuracy
0,1.6072933673858643,0.1875
1,1.606013298034668,0.234375
2,1.6059080362319946,0.2708333432674408
3,1.6066110134124756,0.2734375
4,1.6090707778930664,0.29374998807907104
5,1.6058112382888794,0.28125
6,1.6098582744598389,0.2767857015132904
7,1.6072564125061035,0.26171875
8,1.604331612586975,0.2743055522441864
9,1.6064436435699463,0.265625
10,1.6122256517410278,0.2642045319080353
11,1.6011786460876465,0.2630208432674408
12,1.588775873184204,0.2740384638309479
13,1.6136046648025513,0.2678571343421936
14,1.5947849750518799,0.2645833194255829
15,1.590956449508667,0.26171875
16,1.6072497367858887,0.2555147111415863
17,1.5983283519744873,0.25
18,1.5713077783584595,0.2565789520740509
19,1.5680030584335327,0.2562499940395355
20,1.6157960891723633,0.2529761791229248
21,1.59879469871521,0.24857954680919647
22,1.633819580078125,0.239130437374115
23,1.5993670225143433,0.2369791716337204
24,1.6103603839874268,0.23624999821186066
25,1.6299073696136475,0.23918269574642181
26,1.5965684652328491,0.2361111044883728
27,1.5492985248565674,0.2399553507566452
28,1.5938620567321777,0.24245689809322357
29,1.6826205253601074,0.24062499403953552
30,1.580193281173706,0.2358870953321457
31,1.656396508216858,0.2333984375
32,1.5794460773468018,0.23295454680919647
33,1.55636727809906,0.23621323704719543
34,1.5298902988433838,0.24196428060531616
35,1.600630760192871,0.2413194477558136
36,1.565276861190796,0.2432432472705841
37,1.5862981081008911,0.2434210479259491
38,1.5668818950653076,0.24519230425357819
39,1.5890309810638428,0.24296875298023224
40,1.5644755363464355,0.24466463923454285
41,1.6620975732803345,0.244047611951828
42,1.573697566986084,0.24636627733707428
43,1.607663631439209,0.24644885957241058
44,1.6024656295776367,0.24444444477558136
45,1.5825787782669067,0.2445652186870575
46,1.588835597038269,0.24800531566143036
47,1.5959111452102661,0.2493489533662796
48,1.5940037965774536,0.24744898080825806
49,1.5653612613677979,0.24812500178813934
50,1.6744918823242188,0.24816176295280457
51,1.6010092496871948,0.24939903616905212
52,1.6200029850006104,0.24882075190544128
53,1.5328333377838135,0.2517361044883728
54,1.6024259328842163,0.2539772689342499
55,1.6336435079574585,0.2533482015132904
56,1.5695507526397705,0.25438597798347473
57,1.5914580821990967,0.2537715435028076
58,1.5616974830627441,0.25582626461982727
59,1.5144915580749512,0.2562499940395355
60,1.5330700874328613,0.2571721374988556
61,1.611537218093872,0.25504031777381897
62,1.604170322418213,0.255952388048172
63,1.5949647426605225,0.255859375
64,1.5779006481170654,0.2576923072338104
65,1.5838736295700073,0.25757575035095215
66,1.567758560180664,0.25746268033981323
67,1.5224637985229492,0.2591911852359772
68,1.5632802248001099,0.25951087474823
69,1.534195899963379,0.25982141494750977
70,1.5473921298980713,0.2614436745643616
71,1.6920902729034424,0.2608506977558136
72,1.6465468406677246,0.26113012433052063
73,1.632646083831787,0.2609797418117523
74,1.6357738971710205,0.26124998927116394
75,1.6144447326660156,0.2602795958518982
76,1.5768165588378906,0.26055195927619934
77,1.5791041851043701,0.26121795177459717
78,1.5693328380584717,0.26186707615852356
79,1.5818734169006348,0.26171875
80,1.5299961566925049,0.2642746865749359
81,1.5664572715759277,0.26524388790130615
82,1.569828987121582,0.26656627655029297
83,1.5775940418243408,0.267485111951828
84,1.5808768272399902,0.26838234066963196
85,1.5672543048858643,0.26889535784721375
86,1.49540376663208,0.2697557508945465
87,1.5704646110534668,0.27024146914482117
88,1.5865137577056885,0.2703651785850525
89,1.6036436557769775,0.2725694477558136
90,1.4905872344970703,0.2750686705112457
91,1.4977449178695679,0.27615490555763245
92,1.6206998825073242,0.27587366104125977
93,1.5066725015640259,0.2772606313228607
94,1.5702393054962158,0.277302622795105
95,1.5848894119262695,0.2770182192325592
96,1.5295069217681885,0.27802833914756775
97,1.4872392416000366,0.27997449040412903
98,1.670393943786621,0.28061869740486145
