,losses,accuracy
0,1.6087746620178223,0.15625
1,1.608884572982788,0.234375
2,1.6105072498321533,0.1875
3,1.6104440689086914,0.171875
4,1.6114754676818848,0.16249999403953552
5,1.6095041036605835,0.15625
6,1.6094579696655273,0.1607142835855484
7,1.609529733657837,0.171875
8,1.6108081340789795,0.1736111044883728
9,1.6084892749786377,0.1875
10,1.6109075546264648,0.1931818127632141
11,1.6063807010650635,0.2057291716337204
12,1.6095006465911865,0.20673076808452606
13,1.614205002784729,0.2075892835855484
14,1.606806755065918,0.21250000596046448
15,1.6106748580932617,0.212890625
16,1.6093387603759766,0.21507352590560913
17,1.606999158859253,0.2135416716337204
18,1.6133110523223877,0.20723684132099152
19,1.6061855554580688,0.2109375
20,1.6111063957214355,0.215773805975914
21,1.606740117073059,0.21875
22,1.6074049472808838,0.22010870277881622
23,1.60774827003479,0.2174479216337204
24,1.607548475265503,0.21875
25,1.611752986907959,0.21875
26,1.6102994680404663,0.21875
27,1.606260061264038,0.2220982164144516
28,1.6097534894943237,0.22090516984462738
29,1.6133538484573364,0.21770833432674408
30,1.60589599609375,0.2197580635547638
31,1.6051801443099976,0.224609375
32,1.606528639793396,0.22632575035095215
33,1.6096601486206055,0.22610294818878174
34,1.6093990802764893,0.22499999403953552
35,1.6072876453399658,0.2256944477558136
36,1.607386827468872,0.22635135054588318
37,1.6101276874542236,0.22615131735801697
38,1.6117637157440186,0.22596153616905212
39,1.6096454858779907,0.22421875596046448
40,1.6097123622894287,0.22256097197532654
41,1.6064430475234985,0.2232142835855484
42,1.606121301651001,0.2252907007932663
43,1.6061863899230957,0.22727273404598236
44,1.6038564443588257,0.23194444179534912
45,1.6056904792785645,0.23097826540470123
46,1.6035487651824951,0.23404255509376526
47,1.6037095785140991,0.2350260466337204
48,1.6053574085235596,0.2366071492433548
49,1.6007981300354004,0.2368749976158142
50,1.6044212579727173,0.23529411852359772
51,1.6095104217529297,0.234375
52,1.6115304231643677,0.23466980457305908
53,1.6015628576278687,0.23379629850387573
54,1.6077722311019897,0.23352272808551788
55,1.6004917621612549,0.2360491007566452
56,1.6002755165100098,0.23903508484363556
57,1.5961147546768188,0.24084052443504333
58,1.6113934516906738,0.2394067794084549
59,1.6072089672088623,0.24010416865348816
60,1.6010507345199585,0.2397540956735611
61,1.5928031206130981,0.24042338132858276
62,1.621675968170166,0.2395833283662796
63,1.61026132106781,0.2392578125
64,1.5716607570648193,0.24134615063667297
65,1.5795289278030396,0.24289773404598236
66,1.5818796157836914,0.24533581733703613
67,1.5871092081069946,0.24724264442920685
68,1.606917142868042,0.24909420311450958
69,1.5725252628326416,0.25089284777641296
70,1.5912456512451172,0.25132042169570923
71,1.6328247785568237,0.2513020932674408
72,1.576272964477539,0.25256848335266113
73,1.542588233947754,0.2546452581882477
74,1.5412428379058838,0.2537499964237213
75,1.5883625745773315,0.2549342215061188
76,1.5593082904815674,0.25487011671066284
77,1.6208041906356812,0.2548076808452606
78,1.5717803239822388,0.25672468543052673
79,1.6328433752059937,0.2578125
80,1.5851860046386719,0.2577160596847534
81,1.5444142818450928,0.2583841383457184
82,1.54543137550354,0.25790661573410034
83,1.585269570350647,0.2585565447807312
84,1.538677453994751,0.2591911852359772
85,1.5975440740585327,0.2590843141078949
86,1.6026148796081543,0.2589798867702484
87,1.531599760055542,0.25852271914482117
88,1.5830042362213135,0.2594803273677826
89,1.5059469938278198,0.26076388359069824
90,1.4822309017181396,0.2616758346557617
91,1.5641802549362183,0.260869562625885
92,1.4781317710876465,0.261424720287323
93,1.6447319984436035,0.2616356313228607
94,1.455919623374939,0.26249998807907104
95,1.5347791910171509,0.2626953125
96,1.4932904243469238,0.26417526602745056
97,1.505251407623291,0.26466837525367737
98,1.4657583236694336,0.26578283309936523
99,1.5402746200561523,0.265625
100,1.64583420753479,0.26763615012168884
101,1.5066118240356445,0.26868873834609985
102,1.489382028579712,0.27002426981925964
103,1.7081232070922852,0.2701322138309479
104,1.5984113216400146,0.2708333432674408
105,1.5833637714385986,0.27181604504585266
106,1.4674363136291504,0.27182191610336304
107,1.3050529956817627,0.2745211720466614
108,1.29768967628479,0.27659574151039124
109,1.4892964363098145,0.2780626714229584
110,1.2952427864074707,0.2809147238731384
111,1.3376708030700684,0.2845551073551178
112,1.3969080448150635,0.2856350541114807
113,1.3610841035842896,0.2875206172466278
114,1.2877299785614014,0.5625
115,1.3936305046081543,0.546875
116,1.3196250200271606,0.5208333134651184
117,1.2909820079803467,0.546875
118,1.338812232017517,0.543749988079071
119,1.4501250982284546,0.5104166865348816
120,1.330945372581482,0.5044642686843872
121,1.407231330871582,0.5
122,1.463881254196167,0.4895833432674408
123,1.6186444759368896,0.47187501192092896
124,1.5086603164672852,0.4630681872367859
125,1.317694067955017,0.46875
126,1.4419453144073486,0.4663461446762085
127,1.5021222829818726,0.4620535671710968
128,1.413644552230835,0.47083333134651184
129,1.479541301727295,0.462890625
130,1.4432318210601807,0.46691176295280457
131,1.4272515773773193,0.4618055522441864
132,1.4700368642807007,0.4572368562221527
133,1.2953616380691528,0.4593749940395355
134,1.2675448656082153,0.46875
135,1.3299833536148071,0.46590909361839294
136,1.2972924709320068,0.4646739065647125
137,1.4045541286468506,0.4635416567325592
138,1.4268863201141357,0.4675000011920929
139,1.572373390197754,0.4579326808452606
140,1.4555028676986694,0.45601850748062134
141,1.4638874530792236,0.4520089328289032
142,1.4334237575531006,0.4482758641242981
143,1.3876937627792358,0.4468750059604645
144,1.3430635929107666,0.44858869910240173
145,1.2204937934875488,0.4521484375
146,1.3083051443099976,0.4526515007019043
147,1.2718110084533691,0.45496323704719543
148,1.4652683734893799,0.4508928656578064
149,1.3516110181808472,0.4522569477558136
150,1.4129843711853027,0.4518581032752991
151,1.3338180780410767,0.44983553886413574
152,1.1350812911987305,0.45112180709838867
153,1.317516565322876,0.4515624940395355
154,1.3599156141281128,0.45503050088882446
155,1.3060448169708252,0.4546130895614624
156,1.1525988578796387,0.45784884691238403
157,1.3475879430770874,0.46164771914482117
158,1.3038601875305176,0.4611110985279083
159,1.423054575920105,0.46127718687057495
160,1.3757613897323608,0.4614361822605133
161,1.313645839691162,0.462890625
162,1.2843900918960571,0.46237245202064514
163,1.4088635444641113,0.4612500071525574
164,1.3955491781234741,0.46017158031463623
165,1.264503836631775,0.4603365361690521
166,1.1417508125305176,0.463443398475647
167,1.492475986480713,0.46064814925193787
168,1.3012089729309082,0.4596590995788574
169,1.42518949508667,0.4575892984867096
170,1.3313945531845093,0.45778509974479675
171,1.291684627532959,0.4612068831920624
172,1.3910411596298218,0.4613347351551056
173,1.223137378692627,0.4609375
174,1.4014899730682373,0.46004098653793335
175,1.3631985187530518,0.45967742800712585
176,1.2981674671173096,0.460317462682724
177,1.4042260646820068,0.45947265625
178,1.3055787086486816,0.45913460850715637
179,1.339061975479126,0.4583333432674408
180,1.406646728515625,0.4580223858356476
181,1.2778143882751465,0.4600183963775635
182,1.2447443008422852,0.4633152186870575
183,1.3997435569763184,0.4620535671710968
184,1.16398024559021,0.4634683132171631
185,1.24174165725708,0.4631076455116272
186,1.3578134775161743,0.4631849229335785
187,1.2789349555969238,0.46326014399528503
188,1.2974789142608643,0.46416667103767395
189,1.2945399284362793,0.4650493562221527
190,1.4176127910614014,0.46469154953956604
191,1.3847246170043945,0.4655448794364929
192,1.305069923400879,0.46598100662231445
193,1.3573493957519531,0.46601563692092896
194,1.3454246520996094,0.46682098507881165
195,1.4505455493927002,0.46684449911117554
196,1.5219054222106934,0.46536144614219666
197,1.1362719535827637,0.46875
198,1.3898069858551025,0.4694852828979492
199,1.267988920211792,0.46911337971687317
200,1.2955070734024048,0.4683907926082611
201,1.4374775886535645,0.46875
202,1.3867099285125732,0.46945226192474365
203,1.318234920501709,0.4697916805744171
204,1.2116903066635132,0.46978020668029785
205,1.2976796627044678,0.47078803181648254
206,1.3411262035369873,0.46942204236984253
207,1.3295516967773438,0.4680851101875305
208,1.344428300857544,0.4680921137332916
209,1.2799714803695679,0.4680989682674408
210,1.346189260482788,0.46713918447494507
211,1.1768763065338135,0.4671556055545807
212,1.2415128946304321,0.467803031206131
213,1.573641300201416,0.46531251072883606
214,1.3157789707183838,0.46441832184791565
215,1.1551604270935059,0.46507352590560913
216,1.360642433166504,0.4660194218158722
217,1.3848233222961426,0.4654447138309479
218,1.3446385860443115,0.46488094329833984
219,1.3682887554168701,0.4655070900917053
220,1.2280793190002441,0.46582943201065063
221,1.3401402235031128,0.4654672145843506
222,1.0453903675079346,0.46751007437705994
223,0.9981224536895752,0.47094017267227173
224,1.2255609035491943,0.47233203053474426
225,1.1011061668395996,0.473978728055954
226,1.0643848180770874,0.47587352991104126
227,1.0022962093353271,0.4777350127696991
228,1.0468926429748535,0.71875
229,1.1564757823944092,0.609375
230,0.9463319778442383,0.6770833134651184
231,1.008184790611267,0.703125
232,1.157997965812683,0.675000011920929
233,1.0841524600982666,0.6614583134651184
234,0.9465126991271973,0.6696428656578064
235,1.08746337890625,0.65625
236,0.9738060235977173,0.6527777910232544
237,1.050523042678833,0.659375011920929
238,1.0194793939590454,0.6534090638160706
239,1.3405864238739014,0.640625
240,1.0100595951080322,0.6418269276618958
241,0.731598973274231,0.6540178656578064
242,0.8825796842575073,0.6520833373069763
243,1.1079537868499756,0.646484375
244,0.9250532388687134,0.6470588445663452
245,1.045451283454895,0.6510416865348816
246,0.995339035987854,0.6513158082962036
247,0.9404484033584595,0.65625
248,1.0206242799758911,0.6607142686843872
249,1.1806855201721191,0.6534090638160706
250,0.9757769703865051,0.654891312122345
251,1.0359618663787842,0.6510416865348816
252,1.0913431644439697,0.6487500071525574
253,1.050662875175476,0.651442289352417
254,0.8725531697273254,0.6539351940155029
255,1.0685452222824097,0.6540178656578064
256,0.9645228981971741,0.6551724076271057
257,1.1504185199737549,0.6520833373069763
258,1.1139284372329712,0.6542338728904724
259,0.7135767936706543,0.6611328125
260,1.102820634841919,0.6590909361839294
261,1.0799976587295532,0.6571691036224365
262,1.185564398765564,0.6535714268684387
263,1.1678142547607422,0.6493055820465088
264,1.0146965980529785,0.6486486196517944
265,1.069893717765808,0.6472039222717285
266,0.9580609798431396,0.6482371687889099
267,0.9856568574905396,0.651562511920929
268,0.9423893690109253,0.6539633870124817
269,1.042508840560913,0.6555059552192688
270,1.0680928230285645,0.65625
271,1.1551220417022705,0.6534090638160706
272,1.1412689685821533,0.6499999761581421
273,0.9015095233917236,0.6521739363670349
274,1.0784027576446533,0.6509308218955994
275,1.0038890838623047,0.6510416865348816
276,1.0590651035308838,0.6511479616165161
277,1.074700117111206,0.6481249928474426
278,0.9459311366081238,0.6501225233078003
279,1.1021531820297241,0.6502403616905212
280,1.3030893802642822,0.6474056839942932
281,0.863207221031189,0.6487268805503845
282,1.0797488689422607,0.6494318246841431
283,0.9302971363067627,0.6501116156578064
284,1.149518609046936,0.6502193212509155
285,0.868668794631958,0.6524784564971924
286,0.8810919523239136,0.6541313529014587
287,1.0452954769134521,0.653124988079071
288,0.8383951187133789,0.6542007923126221
289,1.0300383567810059,0.6532257795333862
290,1.0271358489990234,0.6532738208770752
291,0.9076851606369019,0.6533203125
292,0.9332722425460815,0.6538461446762085
293,0.9121637940406799,0.6548295617103577
294,1.053531289100647,0.6539179086685181
295,0.9125770926475525,0.6525735259056091
296,0.9754348397254944,0.6526268124580383
297,0.8135533928871155,0.6535714268684387
298,0.9039138555526733,0.6536091566085815
299,0.8432962894439697,0.6549479365348816
300,0.7942091822624207,0.6558219194412231
301,1.0139342546463013,0.65625
302,0.9303436875343323,0.6570833325386047
303,0.9680569767951965,0.6574835777282715
304,0.9524403214454651,0.6582792401313782
305,0.9216141700744629,0.6590544581413269
306,0.8980650901794434,0.6570411324501038
307,1.1016204357147217,0.6546875238418579
308,1.049278974533081,0.6539351940155029
309,0.7494103908538818,0.65625
310,0.8515202403068542,0.6570029854774475
311,0.9846615791320801,0.6581101417541504
312,1.019473671913147,0.658823549747467
313,1.0217747688293457,0.6584302186965942
314,1.1503238677978516,0.6580459475517273
315,0.8284428715705872,0.6598011255264282
316,0.9832499027252197,0.6601123809814453
317,0.965407133102417,0.659375011920929
318,0.8524084091186523,0.6600274443626404
319,0.9459441900253296,0.6603260636329651
